engine,layer_index,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,input_shapes,output_shapes,onnx_layers,mapping_evidence
mixed_decode,180,L7:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_7/MatMul;/v_proj_7/MatMul__a_dequant;/v_proj_7/MatMul__a_quant;/v_proj_7/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,184,L7:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_7/MatMul;/k_proj_7/MatMul__a_dequant;/k_proj_7/MatMul__a_quant;/k_proj_7/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,188,L7:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_7/MatMul;/q_proj_7/MatMul__a_dequant;/q_proj_7/MatMul__a_quant;/q_proj_7/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,192,L14:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_14,ENGINE_INSPECTOR_METADATA
mixed_decode,195,L15:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_15,ENGINE_INSPECTOR_METADATA
mixed_decode,197,L7:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_7/MatMul;/o_proj_7/MatMul__a_dequant;/o_proj_7/MatMul__a_quant;/o_proj_7/MatMul__w_dequant;/Add_30,ENGINE_INSPECTOR_METADATA
mixed_decode,199,L7:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_7/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,200,L7:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_7/MatMul;/gate_proj_7/MatMul__a_dequant;/gate_proj_7/MatMul__a_quant;/gate_proj_7/MatMul__w_dequant;/Mul_71;/Mul_72;/Sigmoid_7,ENGINE_INSPECTOR_METADATA
mixed_decode,201,L7:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_7/MatMul;/Add_31,ENGINE_INSPECTOR_METADATA
mixed_decode,205,L8:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_8/MatMul;/v_proj_8/MatMul__a_dequant;/v_proj_8/MatMul__a_quant;/v_proj_8/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,209,L8:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_8/MatMul;/k_proj_8/MatMul__a_dequant;/k_proj_8/MatMul__a_quant;/k_proj_8/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,213,L8:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_8/MatMul;/q_proj_8/MatMul__a_dequant;/q_proj_8/MatMul__a_quant;/q_proj_8/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,217,L16:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_16,ENGINE_INSPECTOR_METADATA
mixed_decode,220,L17:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_17,ENGINE_INSPECTOR_METADATA
mixed_decode,221,L8:o_proj,LINEAR,1,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_8/MatMul;/Add_34,ENGINE_INSPECTOR_METADATA
mixed_decode,223,L8:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_8/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,224,L8:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_8/MatMul;/gate_proj_8/MatMul__a_dequant;/gate_proj_8/MatMul__a_quant;/gate_proj_8/MatMul__w_dequant;/Mul_80;/Mul_81;/Sigmoid_8,ENGINE_INSPECTOR_METADATA
mixed_decode,225,L8:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_8/MatMul;/Add_35,ENGINE_INSPECTOR_METADATA
mixed_decode,229,L9:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_9/MatMul;/v_proj_9/MatMul__a_dequant;/v_proj_9/MatMul__a_quant;/v_proj_9/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,233,L9:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_9/MatMul;/k_proj_9/MatMul__a_dequant;/k_proj_9/MatMul__a_quant;/k_proj_9/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,237,L9:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_9/MatMul;/q_proj_9/MatMul__a_dequant;/q_proj_9/MatMul__a_quant;/q_proj_9/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,241,L18:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_18,ENGINE_INSPECTOR_METADATA
mixed_decode,244,L19:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_19,ENGINE_INSPECTOR_METADATA
mixed_decode,246,L9:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_9/MatMul;/o_proj_9/MatMul__a_dequant;/o_proj_9/MatMul__a_quant;/o_proj_9/MatMul__w_dequant;/Add_38,ENGINE_INSPECTOR_METADATA
mixed_decode,248,L9:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_9/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,249,L9:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_9/MatMul;/gate_proj_9/MatMul__a_dequant;/gate_proj_9/MatMul__a_quant;/gate_proj_9/MatMul__w_dequant;/Mul_89;/Mul_90;/Sigmoid_9,ENGINE_INSPECTOR_METADATA
mixed_decode,250,L9:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_9/MatMul;/Add_39,ENGINE_INSPECTOR_METADATA
mixed_decode,254,L10:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_10/MatMul;/v_proj_10/MatMul__a_dequant;/v_proj_10/MatMul__a_quant;/v_proj_10/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,258,L10:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_10/MatMul;/k_proj_10/MatMul__a_dequant;/k_proj_10/MatMul__a_quant;/k_proj_10/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,262,L10:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_10/MatMul;/q_proj_10/MatMul__a_dequant;/q_proj_10/MatMul__a_quant;/q_proj_10/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,266,L20:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_20,ENGINE_INSPECTOR_METADATA
mixed_decode,269,L21:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_21,ENGINE_INSPECTOR_METADATA
mixed_decode,271,L10:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_10/MatMul;/o_proj_10/MatMul__a_dequant;/o_proj_10/MatMul__a_quant;/o_proj_10/MatMul__w_dequant;/Add_42,ENGINE_INSPECTOR_METADATA
mixed_decode,273,L10:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_10/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,274,L10:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_10/MatMul;/gate_proj_10/MatMul__a_dequant;/gate_proj_10/MatMul__a_quant;/gate_proj_10/MatMul__w_dequant;/Mul_98;/Mul_99;/Sigmoid_10,ENGINE_INSPECTOR_METADATA
mixed_decode,275,L10:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_10/MatMul;/Add_43,ENGINE_INSPECTOR_METADATA
mixed_decode,279,L11:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_11/MatMul;/v_proj_11/MatMul__a_dequant;/v_proj_11/MatMul__a_quant;/v_proj_11/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,283,L11:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_11/MatMul;/k_proj_11/MatMul__a_dequant;/k_proj_11/MatMul__a_quant;/k_proj_11/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,287,L11:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_11/MatMul;/q_proj_11/MatMul__a_dequant;/q_proj_11/MatMul__a_quant;/q_proj_11/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,291,L22:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_22,ENGINE_INSPECTOR_METADATA
mixed_decode,294,L23:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_23,ENGINE_INSPECTOR_METADATA
mixed_decode,296,L11:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_11/MatMul;/o_proj_11/MatMul__a_dequant;/o_proj_11/MatMul__a_quant;/o_proj_11/MatMul__w_dequant;/Add_46,ENGINE_INSPECTOR_METADATA
mixed_decode,298,L11:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_11/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,299,L11:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_11/MatMul;/gate_proj_11/MatMul__a_dequant;/gate_proj_11/MatMul__a_quant;/gate_proj_11/MatMul__w_dequant;/Mul_107;/Mul_108;/Sigmoid_11,ENGINE_INSPECTOR_METADATA
mixed_decode,300,L11:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_11/MatMul;/Add_47,ENGINE_INSPECTOR_METADATA
mixed_decode,304,L12:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_12/MatMul;/v_proj_12/MatMul__a_dequant;/v_proj_12/MatMul__a_quant;/v_proj_12/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,308,L12:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_12/MatMul;/k_proj_12/MatMul__a_dequant;/k_proj_12/MatMul__a_quant;/k_proj_12/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,312,L12:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_12/MatMul;/q_proj_12/MatMul__a_dequant;/q_proj_12/MatMul__a_quant;/q_proj_12/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,316,L24:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_24,ENGINE_INSPECTOR_METADATA
mixed_decode,319,L25:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_25,ENGINE_INSPECTOR_METADATA
mixed_decode,321,L12:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_12/MatMul;/o_proj_12/MatMul__a_dequant;/o_proj_12/MatMul__a_quant;/o_proj_12/MatMul__w_dequant;/Add_50,ENGINE_INSPECTOR_METADATA
mixed_decode,323,L12:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_12/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,324,L12:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_12/MatMul;/gate_proj_12/MatMul__a_dequant;/gate_proj_12/MatMul__a_quant;/gate_proj_12/MatMul__w_dequant;/Mul_116;/Mul_117;/Sigmoid_12,ENGINE_INSPECTOR_METADATA
mixed_decode,325,L12:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_12/MatMul;/Add_51,ENGINE_INSPECTOR_METADATA
mixed_decode,329,L13:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_13/MatMul;/v_proj_13/MatMul__a_dequant;/v_proj_13/MatMul__a_quant;/v_proj_13/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,333,L13:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_13/MatMul;/k_proj_13/MatMul__a_dequant;/k_proj_13/MatMul__a_quant;/k_proj_13/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,337,L13:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_13/MatMul;/q_proj_13/MatMul__a_dequant;/q_proj_13/MatMul__a_quant;/q_proj_13/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,341,L26:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_26,ENGINE_INSPECTOR_METADATA
mixed_decode,344,L27:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_27,ENGINE_INSPECTOR_METADATA
mixed_decode,346,L13:o_proj,LINEAR,1,1024,2048,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,/o_proj_13/MatMul;/o_proj_13/MatMul__a_dequant;/o_proj_13/MatMul__a_quant;/o_proj_13/MatMul__w_dequant;/Add_54,ENGINE_INSPECTOR_METADATA
mixed_decode,348,L13:up_proj,LINEAR,1,3072,1024,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,1x1x1024;1x1024x3072;1;1,1x1x3072,/up_proj_13/MatMul,ENGINE_INSPECTOR_METADATA
mixed_decode,349,L13:gate_proj,LINEAR,1,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,/gate_proj_13/MatMul;/gate_proj_13/MatMul__a_dequant;/gate_proj_13/MatMul__a_quant;/gate_proj_13/MatMul__w_dequant;/Mul_125;/Mul_126;/Sigmoid_13,ENGINE_INSPECTOR_METADATA
mixed_decode,350,L13:down_proj,LINEAR,1,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,/down_proj_13/MatMul;/Add_55,ENGINE_INSPECTOR_METADATA
mixed_decode,354,L14:v_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/v_proj_14/MatMul;/v_proj_14/MatMul__a_dequant;/v_proj_14/MatMul__a_quant;/v_proj_14/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,358,L14:k_proj,LINEAR,1,1024,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x1024,1x1x1024,/k_proj_14/MatMul;/k_proj_14/MatMul__a_dequant;/k_proj_14/MatMul__a_quant;/k_proj_14/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,362,L14:q_proj,LINEAR,1,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x1x1024;1x1024x2048,1x1x2048,/q_proj_14/MatMul;/q_proj_14/MatMul__a_dequant;/q_proj_14/MatMul__a_quant;/q_proj_14/MatMul__w_dequant,ENGINE_INSPECTOR_METADATA
mixed_decode,366,L28:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x128;16x128x-1;1;1,16x1x-1,/MatMul_28,ENGINE_INSPECTOR_METADATA
mixed_decode,369,L29:ATTENTION_VALUE,ATTENTION_GEMM,UNKNOWN,UNKNOWN,UNKNOWN,FP16,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,16x1x-1;16x-1x128;1;1,16x1x128,/MatMul_29,ENGINE_INSPECTOR_METADATA
