engine,layer_index,layer_name,layer_type,operator,operator_kind,category,tactic,input_shapes,input_precisions,output_shapes,output_precisions,onnx_layers
mixed_prefill,537,__myl_FcCas_myl0_537,fusion,L23:k_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/k_proj_23/MatMul;/k_proj_23/MatMul__a_dequant;/k_proj_23/MatMul__a_quant;/k_proj_23/MatMul__w_dequant
mixed_prefill,538,__myl_ResMulMea_myl0_538,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x356824d54c2e1ab1f7825eefa1e6b632_vec,1x-1x1024;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x8x1;1x-1x8x128,Half;Half,/Reshape_185;/k_norm_23/Pow;/k_norm_23/ReduceMean
mixed_prefill,539,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_539,kgen,L46:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x8x128;1x-1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x128x-1;1x8x-1x128,Half;Half,/k_norm_23/Add;/k_norm_23/Sqrt;/k_norm_23/Mul;/k_norm_23/Mul_1;/Transpose_116;/Slice_94;/Slice_95;/Concat_258;/Mul_211;/Add_93;/Mul_210;/Expand_46;/Reshape_188;/Transpose_118;/MatMul_46;/Unsqueeze_565;/Neg_47;/k_norm_23/Div
mixed_prefill,540,__mye726257_myl0_540,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,541,__myl_FcCas_myl0_541,fusion,L23:q_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,Int8;Int8,1x-1x2048,Half,/q_proj_23/MatMul;/q_proj_23/MatMul__a_dequant;/q_proj_23/MatMul__a_quant;/q_proj_23/MatMul__w_dequant
mixed_prefill,542,__myl_ResMulMea_myl0_542,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x9a67bce87aa70b5a86539a0972d2e0f6_vec,1x-1x2048;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x16x1;1x-1x16x128,Half;Half,/Reshape_184;/q_norm_23/Pow;/q_norm_23/ReduceMean
mixed_prefill,543,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_543,kgen,L46:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_0x6acc4948abd0f5b32a0e9f68913929b0,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x16x128;1x-1x16x1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64,16x-1x128,Half,/q_norm_23/Add;/q_norm_23/Sqrt;/q_norm_23/Mul;/q_norm_23/Mul_1;/Transpose_115;/Slice_92;/Slice_93;/Concat_257;/Mul_209;/Add_92;/Mul_208;/MatMul_46;/Neg_46;/q_norm_23/Div
mixed_prefill,544,__mye726259_myl0_544,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,545,__mye726263_myl0_545,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,546,_gemm_mha_v2_myl0_546,kgen,L23:o_proj,LINEAR,ATTENTION_GEMM,_gemm_mha_v2_0xf4c36af1b3c39fab3312671f178aa157,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,Half;Half;Bool;Half;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128,Int8,/o_proj_23/MatMul__a_quant;/MatMul_47;/Softmax_23;/Where_71;/Mul_214;/MatMul_46
mixed_prefill,547,__myl_ResTra_myl0_547,kgen,L47:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTra_0xc03916d7cfa55338996dbe92c4283d8c,16x-1x128;1;1;1,Int8;Int64;Int64;Int64,1x-1x16x128,Int8,/MatMul_47;/Transpose_119;/Reshape_191
mixed_prefill,548,__myl_FcCasAdd_myl0_548,fusion,L23:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,Half;Int8;Int8,1x-1x1024,Half,/o_proj_23/MatMul;/o_proj_23/MatMul__a_dequant;/o_proj_23/MatMul__a_quant;/o_proj_23/MatMul__w_dequant;/Add_94
mixed_prefill,549,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_549,kgen,L23:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x06bdba4595fd33adf3c728cf049f0b03_vec,1x-1x1024;1x-1x1024;1x-1x1024;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024,Half;Int8,/post_attention_layernorm_23/Div;/gate_proj_23/MatMul__a_quant;/post_attention_layernorm_23/Mul_1;/post_attention_layernorm_23/Mul;/post_attention_layernorm_23/Add;/post_attention_layernorm_23/Sqrt;/post_attention_layernorm_23/ReduceMean;/post_attention_layernorm_23/Pow
mixed_prefill,550,/up_proj_23/MatMul_myl0_550,gemm,L23:up_proj,LINEAR,GEMM,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x-1x3072,Half,/up_proj_23/MatMul
mixed_prefill,551,__myl_FcCasNegExpAddDivMulMul_myl0_551,fusion,L23:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,Half;Int8;Int8,1x-1x3072,Half,/gate_proj_23/MatMul;/gate_proj_23/MatMul__a_dequant;/gate_proj_23/MatMul__a_quant;/gate_proj_23/MatMul__w_dequant;/Mul_215;/Mul_216;/Sigmoid_23
mixed_prefill,552,__myl_FcAdd_myl0_552,fusion,L23:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,Half;Half;Half,1x-1x1024,Half,/down_proj_23/MatMul;/Add_95
mixed_prefill,553,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_myl0_553,kgen,L24:v_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_0x14bacf080290e339db28d1223365390a_vec,1x1x1024;1x1x1024;1x1x1024;1x-1x1024;1x-1x1024;1x-1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024;1x-1x1024,Int8;Int8;Int8,/input_layernorm_24/Pow;/input_layernorm_24/ReduceMean;/input_layernorm_24/Sqrt;/input_layernorm_24/Add;/input_layernorm_24/Mul;/v_proj_24/MatMul__a_quant;/k_proj_24/MatMul__a_quant;/q_proj_24/MatMul__a_quant;/input_layernorm_24/Div
mixed_prefill,554,__mye726265_myl0_554,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,555,__mye726267_myl0_555,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,556,__myl_FcCas_myl0_556,fusion,L24:v_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/v_proj_24/MatMul;/v_proj_24/MatMul__a_dequant;/v_proj_24/MatMul__a_quant;/v_proj_24/MatMul__w_dequant
mixed_prefill,557,__myl_ResTraResSliRepRes_myl0_557,kgen,L49:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTraResSliRepRes_0xb5ca1ead775f2215fdc6b72339368a3f,1x-1x1024;1;1;1;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128;1x8x-1x128,Half;Half,/Reshape_194;/Transpose_122;/Expand_49;/MatMul_49;/Unsqueeze_594
mixed_prefill,558,__mye726275_myl0_558,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,559,__mye726269_myl0_559,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,560,__myl_FcCas_myl0_560,fusion,L24:k_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/k_proj_24/MatMul;/k_proj_24/MatMul__a_dequant;/k_proj_24/MatMul__a_quant;/k_proj_24/MatMul__w_dequant
mixed_prefill,561,__myl_ResMulMea_myl0_561,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x356824d54c2e1ab1f7825eefa1e6b632_vec,1x-1x1024;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x8x1;1x-1x8x128,Half;Half,/Reshape_193;/k_norm_24/Pow;/k_norm_24/ReduceMean
mixed_prefill,562,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_562,kgen,L48:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x8x128;1x-1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x128x-1;1x8x-1x128,Half;Half,/k_norm_24/Add;/k_norm_24/Sqrt;/k_norm_24/Mul;/k_norm_24/Mul_1;/Transpose_121;/Slice_98;/Slice_99;/Concat_269;/Mul_220;/Add_97;/Mul_219;/Expand_48;/Reshape_196;/Transpose_123;/MatMul_48;/Unsqueeze_589;/Neg_49;/k_norm_24/Div
mixed_prefill,563,__mye726271_myl0_563,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,564,__myl_FcCas_myl0_564,fusion,L24:q_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,Int8;Int8,1x-1x2048,Half,/q_proj_24/MatMul;/q_proj_24/MatMul__a_dequant;/q_proj_24/MatMul__a_quant;/q_proj_24/MatMul__w_dequant
mixed_prefill,565,__myl_ResMulMea_myl0_565,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x9a67bce87aa70b5a86539a0972d2e0f6_vec,1x-1x2048;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x16x1;1x-1x16x128,Half;Half,/Reshape_192;/q_norm_24/Pow;/q_norm_24/ReduceMean
mixed_prefill,566,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_566,kgen,L48:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_0x6acc4948abd0f5b32a0e9f68913929b0,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x16x128;1x-1x16x1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64,16x-1x128,Half,/q_norm_24/Add;/q_norm_24/Sqrt;/q_norm_24/Mul;/q_norm_24/Mul_1;/Transpose_120;/Slice_96;/Slice_97;/Concat_268;/Mul_218;/Add_96;/Mul_217;/MatMul_48;/Neg_48;/q_norm_24/Div
mixed_prefill,567,__mye726273_myl0_567,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,568,__mye726277_myl0_568,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,569,_gemm_mha_v2_myl0_569,kgen,L24:o_proj,LINEAR,ATTENTION_GEMM,_gemm_mha_v2_0xe6bc19e69c82f8044e9874292acae825,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,Half;Half;Bool;Half;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128,Int8,/o_proj_24/MatMul__a_quant;/MatMul_49;/Where_74;/Mul_223;/MatMul_48;/Softmax_24
mixed_prefill,570,__myl_ResTra_myl0_570,kgen,L49:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTra_0xc03916d7cfa55338996dbe92c4283d8c,16x-1x128;1;1;1,Int8;Int64;Int64;Int64,1x-1x16x128,Int8,/MatMul_49;/Transpose_124;/Reshape_199
mixed_prefill,571,__myl_FcCasAdd_myl0_571,fusion,L24:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,Half;Int8;Int8,1x-1x1024,Half,/o_proj_24/MatMul;/o_proj_24/MatMul__a_dequant;/o_proj_24/MatMul__a_quant;/o_proj_24/MatMul__w_dequant;/Add_98
mixed_prefill,572,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_572,kgen,L24:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x06bdba4595fd33adf3c728cf049f0b03_vec,1x-1x1024;1x-1x1024;1x-1x1024;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024,Half;Int8,/post_attention_layernorm_24/Div;/gate_proj_24/MatMul__a_quant;/post_attention_layernorm_24/Mul_1;/post_attention_layernorm_24/Mul;/post_attention_layernorm_24/Add;/post_attention_layernorm_24/Sqrt;/post_attention_layernorm_24/ReduceMean;/post_attention_layernorm_24/Pow
mixed_prefill,573,/up_proj_24/MatMul_myl0_573,gemm,L24:up_proj,LINEAR,GEMM,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x-1x3072,Half,/up_proj_24/MatMul
mixed_prefill,574,__myl_FcCasNegExpAddDivMulMul_myl0_574,fusion,L24:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,Half;Int8;Int8,1x-1x3072,Half,/gate_proj_24/MatMul;/gate_proj_24/MatMul__a_dequant;/gate_proj_24/MatMul__a_quant;/gate_proj_24/MatMul__w_dequant;/Mul_224;/Mul_225;/Sigmoid_24
mixed_prefill,575,__myl_FcAdd_myl0_575,fusion,L24:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,Half;Half;Half,1x-1x1024,Half,/down_proj_24/MatMul;/Add_99
mixed_prefill,576,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_myl0_576,kgen,L25:v_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_0x14bacf080290e339db28d1223365390a_vec,1x1x1024;1x1x1024;1x1x1024;1x-1x1024;1x-1x1024;1x-1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024;1x-1x1024,Int8;Int8;Int8,/input_layernorm_25/Pow;/input_layernorm_25/ReduceMean;/input_layernorm_25/Sqrt;/input_layernorm_25/Add;/input_layernorm_25/Mul;/v_proj_25/MatMul__a_quant;/k_proj_25/MatMul__a_quant;/q_proj_25/MatMul__a_quant;/input_layernorm_25/Div
mixed_prefill,577,__mye726279_myl0_577,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,578,__mye726281_myl0_578,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,579,__myl_FcCas_myl0_579,fusion,L25:v_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/v_proj_25/MatMul;/v_proj_25/MatMul__a_dequant;/v_proj_25/MatMul__a_quant;/v_proj_25/MatMul__w_dequant
mixed_prefill,580,__myl_ResTraResSliRepRes_myl0_580,kgen,L51:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTraResSliRepRes_0xb5ca1ead775f2215fdc6b72339368a3f,1x-1x1024;1;1;1;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128;1x8x-1x128,Half;Half,/Reshape_202;/Transpose_127;/Expand_51;/MatMul_51;/Unsqueeze_618
mixed_prefill,581,__mye726289_myl0_581,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,582,__mye726283_myl0_582,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,583,__myl_FcCas_myl0_583,fusion,L25:k_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x1024,Int8;Int8,1x-1x1024,Half,/k_proj_25/MatMul;/k_proj_25/MatMul__a_dequant;/k_proj_25/MatMul__a_quant;/k_proj_25/MatMul__w_dequant
mixed_prefill,584,__myl_ResMulMea_myl0_584,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x356824d54c2e1ab1f7825eefa1e6b632_vec,1x-1x1024;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x8x1;1x-1x8x128,Half;Half,/Reshape_201;/k_norm_25/Pow;/k_norm_25/ReduceMean
mixed_prefill,585,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_myl0_585,kgen,L50:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x8x128;1x-1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,16x128x-1;1x8x-1x128,Half;Half,/k_norm_25/Add;/k_norm_25/Sqrt;/k_norm_25/Mul;/k_norm_25/Mul_1;/Transpose_126;/Slice_102;/Slice_103;/Concat_280;/Mul_229;/Add_101;/Mul_228;/Expand_50;/Reshape_204;/Transpose_128;/MatMul_50;/Unsqueeze_613;/Neg_51;/k_norm_25/Div
mixed_prefill,586,__mye726285_myl0_586,signal,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,587,__myl_FcCas_myl0_587,fusion,L25:q_proj,LINEAR,GEMM,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x1024x2048,Int8;Int8,1x-1x2048,Half,/q_proj_25/MatMul;/q_proj_25/MatMul__a_dequant;/q_proj_25/MatMul__a_quant;/q_proj_25/MatMul__w_dequant
mixed_prefill,588,__myl_ResMulMea_myl0_588,kgen,UNKNOWN,UNKNOWN,TENSORRT_INTERNAL,__myl_ResMulMea_0x9a67bce87aa70b5a86539a0972d2e0f6_vec,1x-1x2048;1;1;1;1;1;1;1;1,Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x16x1;1x-1x16x128,Half;Half,/Reshape_200;/q_norm_25/Pow;/q_norm_25/ReduceMean
mixed_prefill,589,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_myl0_589,kgen,L50:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_0x6acc4948abd0f5b32a0e9f68913929b0,1x1x-1x128;1x1x-1x128;1x1x1x128;1x-1x16x128;1x-1x16x1;1;1;1;1;1,Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64,16x-1x128,Half,/q_norm_25/Add;/q_norm_25/Sqrt;/q_norm_25/Mul;/q_norm_25/Mul_1;/Transpose_125;/Slice_100;/Slice_101;/Concat_279;/Mul_227;/Add_100;/Mul_226;/MatMul_50;/Neg_50;/q_norm_25/Div
mixed_prefill,590,__mye726287_myl0_590,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,591,__mye726291_myl0_591,wait,UNKNOWN,UNKNOWN,NO_KERNEL,NONE,NONE,NONE,NONE,NONE,UNKNOWN
mixed_prefill,592,_gemm_mha_v2_myl0_592,kgen,L25:o_proj,LINEAR,ATTENTION_GEMM,_gemm_mha_v2_0x122d493ce64aa00c197ae40baf03a637,16x-1x128;16x128x-1;1x1x-1x-1;16x-1x128;1;1;1;1;1;1,Half;Half;Bool;Half;Int64;Int64;Int64;Int64;Int64;Int64,16x-1x128,Int8,/o_proj_25/MatMul__a_quant;/MatMul_51;/Where_77;/Mul_232;/Softmax_25;/MatMul_50
mixed_prefill,593,__myl_ResTra_myl0_593,kgen,L51:ATTENTION_VALUE,ATTENTION_GEMM,TENSORRT_INTERNAL,__myl_ResTra_0xc03916d7cfa55338996dbe92c4283d8c,16x-1x128;1;1;1,Int8;Int64;Int64;Int64,1x-1x16x128,Int8,/MatMul_51;/Transpose_129;/Reshape_207
mixed_prefill,594,__myl_FcCasAdd_myl0_594,fusion,L25:o_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x1024;1x-1x2048;1x2048x1024,Half;Int8;Int8,1x-1x1024,Half,/o_proj_25/MatMul;/o_proj_25/MatMul__a_dequant;/o_proj_25/MatMul__a_quant;/o_proj_25/MatMul__w_dequant;/Add_102
mixed_prefill,595,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_595,kgen,L25:gate_proj,LINEAR,TENSORRT_INTERNAL,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xb8020f747bc473120c074e71691b4a60_vec,1x-1x1024;1x-1x1024;1x-1x1024;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1,Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64,1x-1x1024;1x-1x1024,Half;Int8,/post_attention_layernorm_25/Div;/gate_proj_25/MatMul__a_quant;/post_attention_layernorm_25/Mul_1;/post_attention_layernorm_25/Mul;/post_attention_layernorm_25/Add;/post_attention_layernorm_25/Sqrt;/post_attention_layernorm_25/ReduceMean;/post_attention_layernorm_25/Pow
mixed_prefill,596,/up_proj_25/MatMul_myl0_596,gemm,L25:up_proj,LINEAR,GEMM,ampere_h16816gemm_128x64_ldg8_nn_v1,1x-1x1024;1x1024x3072;1;1,Half;Half;Float;Float,1x-1x3072,Half,/up_proj_25/MatMul
mixed_prefill,597,__myl_FcCasNegExpAddDivMulMul_myl0_597,fusion,L25:gate_proj,LINEAR,GEMM,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1x-1x3072;1x-1x1024;1x1024x3072,Half;Int8;Int8,1x-1x3072,Half,/gate_proj_25/MatMul;/gate_proj_25/MatMul__a_dequant;/gate_proj_25/MatMul__a_quant;/gate_proj_25/MatMul__w_dequant;/Mul_233;/Mul_234;/Sigmoid_25
mixed_prefill,598,__myl_FcAdd_myl0_598,fusion,L25:down_proj,LINEAR,GEMM,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1x-1x1024;1x-1x3072;1x3072x1024,Half;Half;Half,1x-1x1024,Half,/down_proj_25/MatMul;/Add_103
