layer_id,layer_name,trt_layer_type,tactic,precision,candidate_onnx_node,candidate_operator,confidence,evidence
424,__myl_FcAdd_myl0_424,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_16/MatMul;/Add_67,L16:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
425,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_425,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_17/MatMul__a_quant;/k_proj_17/MatMul__a_quant;/v_proj_17/MatMul__a_quant;/input_layernorm_17/Mul;/input_layernorm_17/Sqrt;/input_layernorm_17/Div;/input_layernorm_17/Add;/input_layernorm_17/ReduceMean;/input_layernorm_17/Pow,L17:q_proj;L17:k_proj;L17:v_proj;L17:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
426,__mye677090_myl0_426,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
427,__mye677092_myl0_427,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
428,__myl_FcCas_myl0_428,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_17/MatMul;/v_proj_17/MatMul__a_dequant;/v_proj_17/MatMul__a_quant;/v_proj_17/MatMul__w_dequant,L17:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
429,__myl_ResConResRep_myl0_429,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_138;/Transpose_87;/Unsqueeze_392;/Expand_35;/Concat_211,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
430,__mye677100_myl0_430,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
431,__mye677094_myl0_431,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
432,__myl_FcCas_myl0_432,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_17/MatMul;/k_proj_17/MatMul__a_dequant;/k_proj_17/MatMul__a_quant;/k_proj_17/MatMul__w_dequant,L17:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
433,__myl_ResMulMea_myl0_433,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_137;/k_norm_17/Pow;/k_norm_17/ReduceMean,L17:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
434,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_434,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_17/Add;/k_norm_17/Sqrt;/k_norm_17/Mul;/k_norm_17/Mul_1;/Transpose_86;/Slice_70;/Slice_71;/Concat_209;/Mul_157;/Add_69;/Mul_156;/Unsqueeze_387;/Reshape_140;/Transpose_88;/Expand_34;/Concat_210;/Neg_35;/k_norm_17/Div,L17:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
435,__mye677096_myl0_435,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
436,__myl_FcCas_myl0_436,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_17/MatMul;/q_proj_17/MatMul__a_dequant;/q_proj_17/MatMul__a_quant;/q_proj_17/MatMul__w_dequant,L17:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
437,__myl_ResMulMea_myl0_437,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_136;/q_norm_17/Pow;/q_norm_17/ReduceMean,L17:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
438,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_438,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_17/Add;/q_norm_17/Sqrt;/q_norm_17/Mul;/q_norm_17/Mul_1;/Transpose_85;/Slice_68;/Slice_69;/Concat_208;/Mul_155;/Add_68;/Mul_154;/Neg_34;/q_norm_17/Div,L17:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
439,__mye677098_myl0_439,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
440,/MatMul_34_myl0_440,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_34,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
441,__myl_MulMaxSubExpSumDivMul_myl0_441,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_160;/Softmax_17,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
442,__mye677102_myl0_442,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
443,/MatMul_35_myl0_443,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_35,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
444,__myl_MulMinMaxRouCas_myl0_444,kgen,__myl_MulMinMaxRouCas_0x46757e257e41ef1fb92716579e35a0d1,inputs=Half|outputs=Int8,/o_proj_17/MatMul__a_quant,L17:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
445,__myl_FcCasAdd_myl0_445,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_17/MatMul;/o_proj_17/MatMul__a_dequant;/o_proj_17/MatMul__a_quant;/o_proj_17/MatMul__w_dequant;/Add_70,L17:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
446,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_446,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x4119fc4c6529add99aa14081dbc16ecb,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_17/Pow;/post_attention_layernorm_17/ReduceMean;/post_attention_layernorm_17/Add;/post_attention_layernorm_17/Div;/post_attention_layernorm_17/Sqrt;/post_attention_layernorm_17/Mul;/post_attention_layernorm_17/Mul_1;/gate_proj_17/MatMul__a_quant,L17:post_attention_layernorm;L17:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
447,/up_proj_17/MatMul_myl0_447,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_17/MatMul,L17:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
448,__myl_FcCasNegExpAddDivMulMul_myl0_448,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_17/MatMul;/gate_proj_17/MatMul__a_dequant;/gate_proj_17/MatMul__a_quant;/gate_proj_17/MatMul__w_dequant;/Mul_161;/Mul_162;/Sigmoid_17,L17:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
449,__myl_FcAdd_myl0_449,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_17/MatMul;/Add_71,L17:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
450,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_450,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_18/MatMul__a_quant;/k_proj_18/MatMul__a_quant;/v_proj_18/MatMul__a_quant;/input_layernorm_18/Mul;/input_layernorm_18/Sqrt;/input_layernorm_18/Div;/input_layernorm_18/Add;/input_layernorm_18/ReduceMean;/input_layernorm_18/Pow,L18:q_proj;L18:k_proj;L18:v_proj;L18:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
451,__mye677104_myl0_451,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
452,__mye677106_myl0_452,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
453,__myl_FcCas_myl0_453,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_18/MatMul;/v_proj_18/MatMul__a_dequant;/v_proj_18/MatMul__a_quant;/v_proj_18/MatMul__w_dequant,L18:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
454,__myl_ResConResRep_myl0_454,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_146;/Transpose_92;/Unsqueeze_414;/Expand_37;/Concat_223,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
455,__mye677114_myl0_455,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
456,__mye677108_myl0_456,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
457,__myl_FcCas_myl0_457,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_18/MatMul;/k_proj_18/MatMul__a_dequant;/k_proj_18/MatMul__a_quant;/k_proj_18/MatMul__w_dequant,L18:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
458,__myl_ResMulMea_myl0_458,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_145;/k_norm_18/Pow;/k_norm_18/ReduceMean,L18:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
459,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_459,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_18/Add;/k_norm_18/Sqrt;/k_norm_18/Mul;/k_norm_18/Mul_1;/Transpose_91;/Slice_74;/Slice_75;/Concat_221;/Mul_166;/Add_73;/Mul_165;/Unsqueeze_409;/Reshape_148;/Transpose_93;/Expand_36;/Concat_222;/Neg_37;/k_norm_18/Div,L18:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
460,__mye677110_myl0_460,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
461,__myl_FcCas_myl0_461,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_18/MatMul;/q_proj_18/MatMul__a_dequant;/q_proj_18/MatMul__a_quant;/q_proj_18/MatMul__w_dequant,L18:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
462,__myl_ResMulMea_myl0_462,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_144;/q_norm_18/Pow;/q_norm_18/ReduceMean,L18:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
463,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_463,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_18/Add;/q_norm_18/Sqrt;/q_norm_18/Mul;/q_norm_18/Mul_1;/Transpose_90;/Slice_72;/Slice_73;/Concat_220;/Mul_164;/Add_72;/Mul_163;/Neg_36;/q_norm_18/Div,L18:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
464,__mye677112_myl0_464,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
465,/MatMul_36_myl0_465,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_36,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
466,__myl_MulMaxSubExpSumDivMul_myl0_466,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_169;/Softmax_18,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
467,__mye677116_myl0_467,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
468,/MatMul_37_myl0_468,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_37,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
469,__myl_MulMinMaxRouCas_myl0_469,kgen,__myl_MulMinMaxRouCas_0xa01c797cf706031bf4679ec54cf7b88d,inputs=Half|outputs=Int8,/o_proj_18/MatMul__a_quant,L18:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
470,__myl_FcCasAdd_myl0_470,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_18/MatMul;/o_proj_18/MatMul__a_dequant;/o_proj_18/MatMul__a_quant;/o_proj_18/MatMul__w_dequant;/Add_74,L18:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
471,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_471,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xe944abd3db8709490013ec56e805a4c9,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_18/Pow;/post_attention_layernorm_18/ReduceMean;/post_attention_layernorm_18/Add;/post_attention_layernorm_18/Div;/post_attention_layernorm_18/Sqrt;/post_attention_layernorm_18/Mul;/post_attention_layernorm_18/Mul_1;/gate_proj_18/MatMul__a_quant,L18:post_attention_layernorm;L18:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
472,/up_proj_18/MatMul_myl0_472,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_18/MatMul,L18:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
473,__myl_FcCasNegExpAddDivMulMul_myl0_473,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_18/MatMul;/gate_proj_18/MatMul__a_dequant;/gate_proj_18/MatMul__a_quant;/gate_proj_18/MatMul__w_dequant;/Mul_170;/Mul_171;/Sigmoid_18,L18:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
474,__myl_FcAdd_myl0_474,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_18/MatMul;/Add_75,L18:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
475,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_475,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_19/MatMul__a_quant;/k_proj_19/MatMul__a_quant;/v_proj_19/MatMul__a_quant;/input_layernorm_19/Mul;/input_layernorm_19/Sqrt;/input_layernorm_19/Div;/input_layernorm_19/Add;/input_layernorm_19/ReduceMean;/input_layernorm_19/Pow,L19:q_proj;L19:k_proj;L19:v_proj;L19:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
476,__mye677118_myl0_476,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
477,__mye677120_myl0_477,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
478,__myl_FcCas_myl0_478,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_19/MatMul;/v_proj_19/MatMul__a_dequant;/v_proj_19/MatMul__a_quant;/v_proj_19/MatMul__w_dequant,L19:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
479,__myl_ResConResRep_myl0_479,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_154;/Transpose_97;/Unsqueeze_436;/Expand_39;/Concat_235,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
480,__mye677128_myl0_480,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
481,__mye677122_myl0_481,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
482,__myl_FcCas_myl0_482,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_19/MatMul;/k_proj_19/MatMul__a_dequant;/k_proj_19/MatMul__a_quant;/k_proj_19/MatMul__w_dequant,L19:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
483,__myl_ResMulMea_myl0_483,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_153;/k_norm_19/Pow;/k_norm_19/ReduceMean,L19:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
484,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_484,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_19/Add;/k_norm_19/Sqrt;/k_norm_19/Mul;/k_norm_19/Mul_1;/Transpose_96;/Slice_78;/Slice_79;/Concat_233;/Mul_175;/Add_77;/Mul_174;/Unsqueeze_431;/Reshape_156;/Transpose_98;/Expand_38;/Concat_234;/Neg_39;/k_norm_19/Div,L19:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
485,__mye677124_myl0_485,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
486,__myl_FcCas_myl0_486,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_19/MatMul;/q_proj_19/MatMul__a_dequant;/q_proj_19/MatMul__a_quant;/q_proj_19/MatMul__w_dequant,L19:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
487,__myl_ResMulMea_myl0_487,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_152;/q_norm_19/Pow;/q_norm_19/ReduceMean,L19:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
488,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_488,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_19/Add;/q_norm_19/Sqrt;/q_norm_19/Mul;/q_norm_19/Mul_1;/Transpose_95;/Slice_76;/Slice_77;/Concat_232;/Mul_173;/Add_76;/Mul_172;/Neg_38;/q_norm_19/Div,L19:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
489,__mye677126_myl0_489,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
490,/MatMul_38_myl0_490,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_38,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
