node_index,node_name,op_type,inputs,outputs,shape,initializer_relationship
2729,Constant_4699,Constant,NONE,onnx::Unsqueeze_3362,UNKNOWN,NONE
2730,/Unsqueeze_258,Unsqueeze,/Gather_66_output_0;onnx::Unsqueeze_3362,/Unsqueeze_258_output_0,UNKNOWN,NONE
2731,/Constant_613,Constant,NONE,/Constant_613_output_0,UNKNOWN,NONE
2732,Constant_4702,Constant,NONE,onnx::Unsqueeze_3366,UNKNOWN,NONE
2733,/Unsqueeze_259,Unsqueeze,/Gather_70_output_0;onnx::Unsqueeze_3366,/Unsqueeze_259_output_0,UNKNOWN,NONE
2734,/Constant_614,Constant,NONE,/Constant_614_output_0,UNKNOWN,NONE
2735,/Concat_141,Concat,/Unsqueeze_258_output_0;/Constant_613_output_0;/Unsqueeze_259_output_0;/Constant_614_output_0,/Concat_141_output_0,UNKNOWN,NONE
2736,/Reshape_92,Reshape,/Expand_22_output_0;/Concat_141_output_0,/Reshape_92_output_0,UNKNOWN,NONE
2737,/Constant_615,Constant,NONE,/Constant_615_output_0,UNKNOWN,NONE
2738,/Unsqueeze_260,Unsqueeze,present_v11;/Constant_615_output_0,/Unsqueeze_260_output_0,UNKNOWN,NONE
2739,/Shape_94,Shape,present_v11,/Shape_94_output_0,UNKNOWN,NONE
2740,/Constant_616,Constant,NONE,/Constant_616_output_0,UNKNOWN,NONE
2741,/Gather_71,Gather,/Shape_94_output_0;/Constant_616_output_0,/Gather_71_output_0,UNKNOWN,NONE
2742,/Constant_617,Constant,NONE,/Constant_617_output_0,UNKNOWN,NONE
2743,/Unsqueeze_261,Unsqueeze,/Gather_66_output_0;/Constant_617_output_0,/Unsqueeze_261_output_0,UNKNOWN,NONE
2744,/Constant_618,Constant,NONE,/Constant_618_output_0,UNKNOWN,NONE
2745,/Constant_619,Constant,NONE,/Constant_619_output_0,UNKNOWN,NONE
2746,/Constant_620,Constant,NONE,/Constant_620_output_0,UNKNOWN,NONE
2747,/Unsqueeze_262,Unsqueeze,/Gather_71_output_0;/Constant_620_output_0,/Unsqueeze_262_output_0,UNKNOWN,NONE
2748,/Constant_621,Constant,NONE,/Constant_621_output_0,UNKNOWN,NONE
2749,/Concat_142,Concat,/Unsqueeze_261_output_0;/Constant_618_output_0;/Constant_619_output_0;/Unsqueeze_262_output_0;/Constant_621_output_0,/Concat_142_output_0,UNKNOWN,NONE
2750,/Constant_622,Constant,NONE,/Constant_622_output_0,UNKNOWN,NONE
2751,/Reshape_93,Reshape,/Concat_142_output_0;/Constant_622_output_0,/Reshape_93_output_0,UNKNOWN,NONE
2752,/Shape_95,Shape,/Reshape_93_output_0,/Shape_95_output_0,UNKNOWN,NONE
2753,/ConstantOfShape_23,ConstantOfShape,/Shape_95_output_0,/ConstantOfShape_23_output_0,UNKNOWN,NONE
2754,/Constant_623,Constant,NONE,/Constant_623_output_0,UNKNOWN,NONE
2755,/Mul_105,Mul,/ConstantOfShape_23_output_0;/Constant_623_output_0,/Mul_105_output_0,UNKNOWN,NONE
2756,/Equal_23,Equal,/Reshape_93_output_0;/Mul_105_output_0,/Equal_23_output_0,UNKNOWN,NONE
2757,/Where_23,Where,/Equal_23_output_0;/ConstantOfShape_23_output_0;/Reshape_93_output_0,/Where_23_output_0,UNKNOWN,NONE
2758,/Expand_23,Expand,/Unsqueeze_260_output_0;/Where_23_output_0,/Expand_23_output_0,UNKNOWN,NONE
2759,Constant_4729,Constant,NONE,onnx::Unsqueeze_3397,UNKNOWN,NONE
2760,/Unsqueeze_263,Unsqueeze,/Gather_66_output_0;onnx::Unsqueeze_3397,/Unsqueeze_263_output_0,UNKNOWN,NONE
2761,/Constant_624,Constant,NONE,/Constant_624_output_0,UNKNOWN,NONE
2762,Constant_4732,Constant,NONE,onnx::Unsqueeze_3401,UNKNOWN,NONE
2763,/Unsqueeze_264,Unsqueeze,/Gather_71_output_0;onnx::Unsqueeze_3401,/Unsqueeze_264_output_0,UNKNOWN,NONE
2764,/Constant_625,Constant,NONE,/Constant_625_output_0,UNKNOWN,NONE
2765,/Concat_143,Concat,/Unsqueeze_263_output_0;/Constant_624_output_0;/Unsqueeze_264_output_0;/Constant_625_output_0,/Concat_143_output_0,UNKNOWN,NONE
2766,/Reshape_94,Reshape,/Expand_23_output_0;/Concat_143_output_0,/Reshape_94_output_0,UNKNOWN,NONE
2767,/Transpose_58,Transpose,/Reshape_92_output_0,/Transpose_58_output_0,UNKNOWN,NONE
2768,/MatMul_22,MatMul,/Add_44_output_0;/Transpose_58_output_0,/MatMul_22_output_0,UNKNOWN,NONE
2769,/Constant_626,Constant,NONE,/Constant_626_output_0,UNKNOWN,NONE
2770,/Mul_106,Mul,/MatMul_22_output_0;/Constant_626_output_0,/Mul_106_output_0,UNKNOWN,NONE
2771,/Softmax_11,Softmax,/Mul_106_output_0,/Softmax_11_output_0,UNKNOWN,NONE
2772,/Cast_73,Cast,/Softmax_11_output_0,/Cast_73_output_0,UNKNOWN,NONE
2773,/Cast_74,Cast,/Cast_73_output_0,/Cast_74_output_0,UNKNOWN,NONE
2774,/MatMul_23,MatMul,/Cast_74_output_0;/Reshape_94_output_0,/MatMul_23_output_0,UNKNOWN,NONE
2775,/Transpose_59,Transpose,/MatMul_23_output_0,/Transpose_59_output_0,UNKNOWN,NONE
2776,Constant_4746,Constant,NONE,onnx::Unsqueeze_3416,UNKNOWN,NONE
2777,/Unsqueeze_265,Unsqueeze,/Gather_66_output_0;onnx::Unsqueeze_3416,/Unsqueeze_265_output_0,UNKNOWN,NONE
2778,Constant_4748,Constant,NONE,onnx::Unsqueeze_3418,UNKNOWN,NONE
2779,/Unsqueeze_266,Unsqueeze,/Gather_67_output_0;onnx::Unsqueeze_3418,/Unsqueeze_266_output_0,UNKNOWN,NONE
2780,/Constant_627,Constant,NONE,/Constant_627_output_0,UNKNOWN,NONE
2781,/Concat_144,Concat,/Unsqueeze_265_output_0;/Unsqueeze_266_output_0;/Constant_627_output_0,/Concat_144_output_0,UNKNOWN,NONE
2782,/Reshape_95,Reshape,/Transpose_59_output_0;/Concat_144_output_0,/Reshape_95_output_0,UNKNOWN,NONE
2783,/o_proj_11/MatMul__a_quant,QuantizeLinear,/Reshape_95_output_0;/o_proj_11/MatMul__a_scale;/o_proj_11/MatMul__a_zp,/o_proj_11/MatMul__a_q,UNKNOWN,/o_proj_11/MatMul__a_scale:UNKNOWN;/o_proj_11/MatMul__a_zp:UNKNOWN
2784,/o_proj_11/MatMul__a_dequant,DequantizeLinear,/o_proj_11/MatMul__a_q;/o_proj_11/MatMul__a_scale;/o_proj_11/MatMul__a_zp,/o_proj_11/MatMul__a_dq,UNKNOWN,/o_proj_11/MatMul__a_scale:UNKNOWN;/o_proj_11/MatMul__a_zp:UNKNOWN
2785,/o_proj_11/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7957;onnx::MatMul_7957__w_scale;onnx::MatMul_7957__w_zp,onnx::MatMul_7957__dq,UNKNOWN,onnx::MatMul_7957:2048x1024;onnx::MatMul_7957__w_scale:UNKNOWN;onnx::MatMul_7957__w_zp:UNKNOWN
2786,/o_proj_11/MatMul,MatMul,/o_proj_11/MatMul__a_dq;onnx::MatMul_7957__dq,/o_proj_11/MatMul_output_0,UNKNOWN,NONE
2787,/Add_46,Add,hidden_l10;/o_proj_11/MatMul_output_0,/Add_46_output_0,UNKNOWN,NONE
2788,/post_attention_layernorm_11/Cast,Cast,/Add_46_output_0,/post_attention_layernorm_11/Cast_output_0,UNKNOWN,NONE
2789,/post_attention_layernorm_11/Constant,Constant,NONE,/post_attention_layernorm_11/Constant_output_0,UNKNOWN,NONE
2790,/post_attention_layernorm_11/Pow,Pow,/post_attention_layernorm_11/Cast_output_0;/post_attention_layernorm_11/Constant_output_0,/post_attention_layernorm_11/Pow_output_0,UNKNOWN,NONE
2791,/post_attention_layernorm_11/ReduceMean,ReduceMean,/post_attention_layernorm_11/Pow_output_0,/post_attention_layernorm_11/ReduceMean_output_0,UNKNOWN,NONE
2792,/post_attention_layernorm_11/Constant_1,Constant,NONE,/post_attention_layernorm_11/Constant_1_output_0,UNKNOWN,NONE
2793,/post_attention_layernorm_11/Add,Add,/post_attention_layernorm_11/ReduceMean_output_0;/post_attention_layernorm_11/Constant_1_output_0,/post_attention_layernorm_11/Add_output_0,UNKNOWN,NONE
2794,/post_attention_layernorm_11/Sqrt,Sqrt,/post_attention_layernorm_11/Add_output_0,/post_attention_layernorm_11/Sqrt_output_0,UNKNOWN,NONE
2795,/post_attention_layernorm_11/Constant_2,Constant,NONE,/post_attention_layernorm_11/Constant_2_output_0,UNKNOWN,NONE
2796,/post_attention_layernorm_11/Div,Div,/post_attention_layernorm_11/Constant_2_output_0;/post_attention_layernorm_11/Sqrt_output_0,/post_attention_layernorm_11/Div_output_0,UNKNOWN,NONE
2797,/post_attention_layernorm_11/Mul,Mul,/post_attention_layernorm_11/Cast_output_0;/post_attention_layernorm_11/Div_output_0,/post_attention_layernorm_11/Mul_output_0,UNKNOWN,NONE
2798,/post_attention_layernorm_11/Cast_1,Cast,/post_attention_layernorm_11/Mul_output_0,/post_attention_layernorm_11/Cast_1_output_0,UNKNOWN,NONE
2799,/post_attention_layernorm_11/Mul_1,Mul,stack.layers.11.post_attention_layernorm.weight;/post_attention_layernorm_11/Cast_1_output_0,/post_attention_layernorm_11/Mul_1_output_0,UNKNOWN,stack.layers.11.post_attention_layernorm.weight:1024
2800,/gate_proj_11/MatMul__a_quant,QuantizeLinear,/post_attention_layernorm_11/Mul_1_output_0;/gate_proj_11/MatMul__a_scale;/gate_proj_11/MatMul__a_zp,/gate_proj_11/MatMul__a_q,UNKNOWN,/gate_proj_11/MatMul__a_scale:UNKNOWN;/gate_proj_11/MatMul__a_zp:UNKNOWN
2801,/gate_proj_11/MatMul__a_dequant,DequantizeLinear,/gate_proj_11/MatMul__a_q;/gate_proj_11/MatMul__a_scale;/gate_proj_11/MatMul__a_zp,/gate_proj_11/MatMul__a_dq,UNKNOWN,/gate_proj_11/MatMul__a_scale:UNKNOWN;/gate_proj_11/MatMul__a_zp:UNKNOWN
2802,/gate_proj_11/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7958;onnx::MatMul_7958__w_scale;onnx::MatMul_7958__w_zp,onnx::MatMul_7958__dq,UNKNOWN,onnx::MatMul_7958:1024x3072;onnx::MatMul_7958__w_scale:UNKNOWN;onnx::MatMul_7958__w_zp:UNKNOWN
2803,/gate_proj_11/MatMul,MatMul,/gate_proj_11/MatMul__a_dq;onnx::MatMul_7958__dq,/gate_proj_11/MatMul_output_0,UNKNOWN,NONE
2804,/Sigmoid_11,Sigmoid,/gate_proj_11/MatMul_output_0,/Sigmoid_11_output_0,UNKNOWN,NONE
2805,/Mul_107,Mul,/gate_proj_11/MatMul_output_0;/Sigmoid_11_output_0,/Mul_107_output_0,UNKNOWN,NONE
2806,/up_proj_11/MatMul,MatMul,/post_attention_layernorm_11/Mul_1_output_0;onnx::MatMul_7959,/up_proj_11/MatMul_output_0,UNKNOWN,onnx::MatMul_7959:1024x3072
2807,/Mul_108,Mul,/Mul_107_output_0;/up_proj_11/MatMul_output_0,/Mul_108_output_0,UNKNOWN,NONE
2808,/down_proj_11/MatMul,MatMul,/Mul_108_output_0;onnx::MatMul_7960,/down_proj_11/MatMul_output_0,UNKNOWN,onnx::MatMul_7960:3072x1024
2809,/Add_47,Add,/Add_46_output_0;/down_proj_11/MatMul_output_0,hidden_l11,batchxseqx1024,NONE
2810,/input_layernorm_12/Cast,Cast,hidden_l11,/input_layernorm_12/Cast_output_0,UNKNOWN,NONE
2811,/input_layernorm_12/Constant,Constant,NONE,/input_layernorm_12/Constant_output_0,UNKNOWN,NONE
2812,/input_layernorm_12/Pow,Pow,/input_layernorm_12/Cast_output_0;/input_layernorm_12/Constant_output_0,/input_layernorm_12/Pow_output_0,UNKNOWN,NONE
2813,/input_layernorm_12/ReduceMean,ReduceMean,/input_layernorm_12/Pow_output_0,/input_layernorm_12/ReduceMean_output_0,UNKNOWN,NONE
2814,/input_layernorm_12/Constant_1,Constant,NONE,/input_layernorm_12/Constant_1_output_0,UNKNOWN,NONE
2815,/input_layernorm_12/Add,Add,/input_layernorm_12/ReduceMean_output_0;/input_layernorm_12/Constant_1_output_0,/input_layernorm_12/Add_output_0,UNKNOWN,NONE
2816,/input_layernorm_12/Sqrt,Sqrt,/input_layernorm_12/Add_output_0,/input_layernorm_12/Sqrt_output_0,UNKNOWN,NONE
2817,/input_layernorm_12/Constant_2,Constant,NONE,/input_layernorm_12/Constant_2_output_0,UNKNOWN,NONE
2818,/input_layernorm_12/Div,Div,/input_layernorm_12/Constant_2_output_0;/input_layernorm_12/Sqrt_output_0,/input_layernorm_12/Div_output_0,UNKNOWN,NONE
2819,/input_layernorm_12/Mul,Mul,/input_layernorm_12/Cast_output_0;/input_layernorm_12/Div_output_0,/input_layernorm_12/Mul_output_0,UNKNOWN,NONE
2820,/input_layernorm_12/Cast_1,Cast,/input_layernorm_12/Mul_output_0,/input_layernorm_12/Cast_1_output_0,UNKNOWN,NONE
2821,/input_layernorm_12/Mul_1,Mul,stack.layers.12.input_layernorm.weight;/input_layernorm_12/Cast_1_output_0,/input_layernorm_12/Mul_1_output_0,UNKNOWN,stack.layers.12.input_layernorm.weight:1024
2822,/Shape_96,Shape,/input_layernorm_12/Mul_1_output_0,/Shape_96_output_0,UNKNOWN,NONE
2823,/Constant_628,Constant,NONE,/Constant_628_output_0,UNKNOWN,NONE
2824,/Gather_72,Gather,/Shape_96_output_0;/Constant_628_output_0,/Gather_72_output_0,UNKNOWN,NONE
2825,/Shape_97,Shape,/input_layernorm_12/Mul_1_output_0,/Shape_97_output_0,UNKNOWN,NONE
2826,/Constant_629,Constant,NONE,/Constant_629_output_0,UNKNOWN,NONE
2827,/Gather_73,Gather,/Shape_97_output_0;/Constant_629_output_0,/Gather_73_output_0,UNKNOWN,NONE
2828,/q_proj_12/MatMul__a_quant,QuantizeLinear,/input_layernorm_12/Mul_1_output_0;/q_proj_12/MatMul__a_scale;/q_proj_12/MatMul__a_zp,/q_proj_12/MatMul__a_q,UNKNOWN,/q_proj_12/MatMul__a_scale:UNKNOWN;/q_proj_12/MatMul__a_zp:UNKNOWN
2829,/q_proj_12/MatMul__a_dequant,DequantizeLinear,/q_proj_12/MatMul__a_q;/q_proj_12/MatMul__a_scale;/q_proj_12/MatMul__a_zp,/q_proj_12/MatMul__a_dq,UNKNOWN,/q_proj_12/MatMul__a_scale:UNKNOWN;/q_proj_12/MatMul__a_zp:UNKNOWN
2830,/q_proj_12/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7961;onnx::MatMul_7961__w_scale;onnx::MatMul_7961__w_zp,onnx::MatMul_7961__dq,UNKNOWN,onnx::MatMul_7961:1024x2048;onnx::MatMul_7961__w_scale:UNKNOWN;onnx::MatMul_7961__w_zp:UNKNOWN
2831,/q_proj_12/MatMul,MatMul,/q_proj_12/MatMul__a_dq;onnx::MatMul_7961__dq,/q_proj_12/MatMul_output_0,UNKNOWN,NONE
2832,Constant_4793,Constant,NONE,onnx::Unsqueeze_3469,UNKNOWN,NONE
2833,/Unsqueeze_267,Unsqueeze,/Gather_72_output_0;onnx::Unsqueeze_3469,/Unsqueeze_267_output_0,UNKNOWN,NONE
2834,Constant_4795,Constant,NONE,onnx::Unsqueeze_3471,UNKNOWN,NONE
2835,/Unsqueeze_268,Unsqueeze,/Gather_73_output_0;onnx::Unsqueeze_3471,/Unsqueeze_268_output_0,UNKNOWN,NONE
2836,/Constant_630,Constant,NONE,/Constant_630_output_0,UNKNOWN,NONE
2837,/Constant_631,Constant,NONE,/Constant_631_output_0,UNKNOWN,NONE
2838,/Concat_145,Concat,/Unsqueeze_267_output_0;/Unsqueeze_268_output_0;/Constant_630_output_0;/Constant_631_output_0,/Concat_145_output_0,UNKNOWN,NONE
2839,/Reshape_96,Reshape,/q_proj_12/MatMul_output_0;/Concat_145_output_0,/Reshape_96_output_0,UNKNOWN,NONE
2840,/q_norm_12/Cast,Cast,/Reshape_96_output_0,/q_norm_12/Cast_output_0,UNKNOWN,NONE
2841,/q_norm_12/Constant,Constant,NONE,/q_norm_12/Constant_output_0,UNKNOWN,NONE
2842,/q_norm_12/Pow,Pow,/q_norm_12/Cast_output_0;/q_norm_12/Constant_output_0,/q_norm_12/Pow_output_0,UNKNOWN,NONE
2843,/q_norm_12/ReduceMean,ReduceMean,/q_norm_12/Pow_output_0,/q_norm_12/ReduceMean_output_0,UNKNOWN,NONE
2844,/q_norm_12/Constant_1,Constant,NONE,/q_norm_12/Constant_1_output_0,UNKNOWN,NONE
2845,/q_norm_12/Add,Add,/q_norm_12/ReduceMean_output_0;/q_norm_12/Constant_1_output_0,/q_norm_12/Add_output_0,UNKNOWN,NONE
2846,/q_norm_12/Sqrt,Sqrt,/q_norm_12/Add_output_0,/q_norm_12/Sqrt_output_0,UNKNOWN,NONE
2847,/q_norm_12/Constant_2,Constant,NONE,/q_norm_12/Constant_2_output_0,UNKNOWN,NONE
2848,/q_norm_12/Div,Div,/q_norm_12/Constant_2_output_0;/q_norm_12/Sqrt_output_0,/q_norm_12/Div_output_0,UNKNOWN,NONE
2849,/q_norm_12/Mul,Mul,/q_norm_12/Cast_output_0;/q_norm_12/Div_output_0,/q_norm_12/Mul_output_0,UNKNOWN,NONE
2850,/q_norm_12/Cast_1,Cast,/q_norm_12/Mul_output_0,/q_norm_12/Cast_1_output_0,UNKNOWN,NONE
2851,/q_norm_12/Mul_1,Mul,stack.layers.12.self_attn.q_norm.weight;/q_norm_12/Cast_1_output_0,/q_norm_12/Mul_1_output_0,UNKNOWN,stack.layers.12.self_attn.q_norm.weight:128
2852,/Transpose_60,Transpose,/q_norm_12/Mul_1_output_0,/Transpose_60_output_0,UNKNOWN,NONE
2853,/k_proj_12/MatMul__a_quant,QuantizeLinear,/input_layernorm_12/Mul_1_output_0;/k_proj_12/MatMul__a_scale;/k_proj_12/MatMul__a_zp,/k_proj_12/MatMul__a_q,UNKNOWN,/k_proj_12/MatMul__a_scale:UNKNOWN;/k_proj_12/MatMul__a_zp:UNKNOWN
2854,/k_proj_12/MatMul__a_dequant,DequantizeLinear,/k_proj_12/MatMul__a_q;/k_proj_12/MatMul__a_scale;/k_proj_12/MatMul__a_zp,/k_proj_12/MatMul__a_dq,UNKNOWN,/k_proj_12/MatMul__a_scale:UNKNOWN;/k_proj_12/MatMul__a_zp:UNKNOWN
2855,/k_proj_12/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7964;onnx::MatMul_7964__w_scale;onnx::MatMul_7964__w_zp,onnx::MatMul_7964__dq,UNKNOWN,onnx::MatMul_7964:1024x1024;onnx::MatMul_7964__w_scale:UNKNOWN;onnx::MatMul_7964__w_zp:UNKNOWN
2856,/k_proj_12/MatMul,MatMul,/k_proj_12/MatMul__a_dq;onnx::MatMul_7964__dq,/k_proj_12/MatMul_output_0,UNKNOWN,NONE
2857,Constant_4815,Constant,NONE,onnx::Unsqueeze_3494,UNKNOWN,NONE
2858,/Unsqueeze_269,Unsqueeze,/Gather_72_output_0;onnx::Unsqueeze_3494,/Unsqueeze_269_output_0,UNKNOWN,NONE
2859,Constant_4817,Constant,NONE,onnx::Unsqueeze_3496,UNKNOWN,NONE
2860,/Unsqueeze_270,Unsqueeze,/Gather_73_output_0;onnx::Unsqueeze_3496,/Unsqueeze_270_output_0,UNKNOWN,NONE
2861,/Constant_632,Constant,NONE,/Constant_632_output_0,UNKNOWN,NONE
2862,/Constant_633,Constant,NONE,/Constant_633_output_0,UNKNOWN,NONE
2863,/Concat_146,Concat,/Unsqueeze_269_output_0;/Unsqueeze_270_output_0;/Constant_632_output_0;/Constant_633_output_0,/Concat_146_output_0,UNKNOWN,NONE
2864,Constant_4822,Constant,NONE,onnx::Unsqueeze_3503,UNKNOWN,NONE
2865,/Unsqueeze_271,Unsqueeze,/Gather_72_output_0;onnx::Unsqueeze_3503,/Unsqueeze_271_output_0,UNKNOWN,NONE
2866,Constant_4824,Constant,NONE,onnx::Unsqueeze_3505,UNKNOWN,NONE
2867,/Unsqueeze_272,Unsqueeze,/Gather_73_output_0;onnx::Unsqueeze_3505,/Unsqueeze_272_output_0,UNKNOWN,NONE
2868,/Constant_634,Constant,NONE,/Constant_634_output_0,UNKNOWN,NONE
2869,/Constant_635,Constant,NONE,/Constant_635_output_0,UNKNOWN,NONE
2870,/Concat_147,Concat,/Unsqueeze_271_output_0;/Unsqueeze_272_output_0;/Constant_634_output_0;/Constant_635_output_0,/Concat_147_output_0,UNKNOWN,NONE
2871,/Reshape_97,Reshape,/k_proj_12/MatMul_output_0;/Concat_146_output_0,/Reshape_97_output_0,UNKNOWN,NONE
2872,/k_norm_12/Cast,Cast,/Reshape_97_output_0,/k_norm_12/Cast_output_0,UNKNOWN,NONE
2873,/k_norm_12/Constant,Constant,NONE,/k_norm_12/Constant_output_0,UNKNOWN,NONE
2874,/k_norm_12/Pow,Pow,/k_norm_12/Cast_output_0;/k_norm_12/Constant_output_0,/k_norm_12/Pow_output_0,UNKNOWN,NONE
2875,/k_norm_12/ReduceMean,ReduceMean,/k_norm_12/Pow_output_0,/k_norm_12/ReduceMean_output_0,UNKNOWN,NONE
2876,/k_norm_12/Constant_1,Constant,NONE,/k_norm_12/Constant_1_output_0,UNKNOWN,NONE
2877,/k_norm_12/Add,Add,/k_norm_12/ReduceMean_output_0;/k_norm_12/Constant_1_output_0,/k_norm_12/Add_output_0,UNKNOWN,NONE
2878,/k_norm_12/Sqrt,Sqrt,/k_norm_12/Add_output_0,/k_norm_12/Sqrt_output_0,UNKNOWN,NONE
2879,/k_norm_12/Constant_2,Constant,NONE,/k_norm_12/Constant_2_output_0,UNKNOWN,NONE
2880,/k_norm_12/Div,Div,/k_norm_12/Constant_2_output_0;/k_norm_12/Sqrt_output_0,/k_norm_12/Div_output_0,UNKNOWN,NONE
2881,/k_norm_12/Mul,Mul,/k_norm_12/Cast_output_0;/k_norm_12/Div_output_0,/k_norm_12/Mul_output_0,UNKNOWN,NONE
2882,/k_norm_12/Cast_1,Cast,/k_norm_12/Mul_output_0,/k_norm_12/Cast_1_output_0,UNKNOWN,NONE
2883,/k_norm_12/Mul_1,Mul,stack.layers.12.self_attn.k_norm.weight;/k_norm_12/Cast_1_output_0,/k_norm_12/Mul_1_output_0,UNKNOWN,stack.layers.12.self_attn.k_norm.weight:128
2884,/Transpose_61,Transpose,/k_norm_12/Mul_1_output_0,/Transpose_61_output_0,UNKNOWN,NONE
2885,/v_proj_12/MatMul__a_quant,QuantizeLinear,/input_layernorm_12/Mul_1_output_0;/v_proj_12/MatMul__a_scale;/v_proj_12/MatMul__a_zp,/v_proj_12/MatMul__a_q,UNKNOWN,/v_proj_12/MatMul__a_scale:UNKNOWN;/v_proj_12/MatMul__a_zp:UNKNOWN
2886,/v_proj_12/MatMul__a_dequant,DequantizeLinear,/v_proj_12/MatMul__a_q;/v_proj_12/MatMul__a_scale;/v_proj_12/MatMul__a_zp,/v_proj_12/MatMul__a_dq,UNKNOWN,/v_proj_12/MatMul__a_scale:UNKNOWN;/v_proj_12/MatMul__a_zp:UNKNOWN
2887,/v_proj_12/MatMul__w_dequant,DequantizeLinear,onnx::MatMul_7969;onnx::MatMul_7969__w_scale;onnx::MatMul_7969__w_zp,onnx::MatMul_7969__dq,UNKNOWN,onnx::MatMul_7969:1024x1024;onnx::MatMul_7969__w_scale:UNKNOWN;onnx::MatMul_7969__w_zp:UNKNOWN
2888,/v_proj_12/MatMul,MatMul,/v_proj_12/MatMul__a_dq;onnx::MatMul_7969__dq,/v_proj_12/MatMul_output_0,UNKNOWN,NONE
2889,/Reshape_98,Reshape,/v_proj_12/MatMul_output_0;/Concat_147_output_0,/Reshape_98_output_0,UNKNOWN,NONE
2890,/Transpose_62,Transpose,/Reshape_98_output_0,/Transpose_62_output_0,UNKNOWN,NONE
2891,/Shape_98,Shape,/Transpose_60_output_0,/Shape_98_output_0,UNKNOWN,NONE
2892,/Constant_636,Constant,NONE,/Constant_636_output_0,UNKNOWN,NONE
2893,/Gather_74,Gather,/Shape_98_output_0;/Constant_636_output_0,/Gather_74_output_0,UNKNOWN,NONE
2894,/Constant_637,Constant,NONE,/Constant_637_output_0,UNKNOWN,NONE
2895,/Div_24,Div,/Gather_74_output_0;/Constant_637_output_0,/Div_24_output_0,UNKNOWN,NONE
2896,/Cast_75,Cast,/Div_24_output_0,/Cast_75_output_0,UNKNOWN,NONE
2897,/Cast_76,Cast,/Cast_75_output_0,/Cast_76_output_0,UNKNOWN,NONE
2898,/Constant_638,Constant,NONE,/Constant_638_output_0,UNKNOWN,NONE
2899,/Constant_639,Constant,NONE,/Constant_639_output_0,UNKNOWN,NONE
2900,/Unsqueeze_273,Unsqueeze,/Cast_76_output_0;/Constant_639_output_0,/Unsqueeze_273_output_0,UNKNOWN,NONE
2901,/Constant_640,Constant,NONE,/Constant_640_output_0,UNKNOWN,NONE
2902,/Constant_641,Constant,NONE,/Constant_641_output_0,UNKNOWN,NONE
2903,/Slice_48,Slice,/Transpose_60_output_0;/Unsqueeze_273_output_0;/Constant_640_output_0;/Constant_638_output_0;/Constant_641_output_0,/Slice_48_output_0,UNKNOWN,NONE
2904,/Neg_24,Neg,/Slice_48_output_0,/Neg_24_output_0,UNKNOWN,NONE
2905,/Constant_642,Constant,NONE,/Constant_642_output_0,UNKNOWN,NONE
2906,/Constant_643,Constant,NONE,/Constant_643_output_0,UNKNOWN,NONE
2907,/Constant_644,Constant,NONE,/Constant_644_output_0,UNKNOWN,NONE
2908,/Unsqueeze_274,Unsqueeze,/Cast_76_output_0;/Constant_644_output_0,/Unsqueeze_274_output_0,UNKNOWN,NONE
2909,/Constant_645,Constant,NONE,/Constant_645_output_0,UNKNOWN,NONE
2910,/Slice_49,Slice,/Transpose_60_output_0;/Constant_643_output_0;/Unsqueeze_274_output_0;/Constant_642_output_0;/Constant_645_output_0,/Slice_49_output_0,UNKNOWN,NONE
2911,/Concat_148,Concat,/Neg_24_output_0;/Slice_49_output_0,/Concat_148_output_0,UNKNOWN,NONE
2912,/Mul_109,Mul,/Transpose_60_output_0;/Cast_1_output_0,/Mul_109_output_0,UNKNOWN,NONE
2913,/Mul_110,Mul,/Concat_148_output_0;/Cast_2_output_0,/Mul_110_output_0,UNKNOWN,NONE
2914,/Add_48,Add,/Mul_109_output_0;/Mul_110_output_0,/Add_48_output_0,UNKNOWN,NONE
2915,/Shape_99,Shape,/Transpose_61_output_0,/Shape_99_output_0,UNKNOWN,NONE
2916,/Constant_646,Constant,NONE,/Constant_646_output_0,UNKNOWN,NONE
2917,/Gather_75,Gather,/Shape_99_output_0;/Constant_646_output_0,/Gather_75_output_0,UNKNOWN,NONE
2918,/Constant_647,Constant,NONE,/Constant_647_output_0,UNKNOWN,NONE
2919,/Div_25,Div,/Gather_75_output_0;/Constant_647_output_0,/Div_25_output_0,UNKNOWN,NONE
2920,/Cast_77,Cast,/Div_25_output_0,/Cast_77_output_0,UNKNOWN,NONE
2921,/Cast_78,Cast,/Cast_77_output_0,/Cast_78_output_0,UNKNOWN,NONE
2922,/Constant_648,Constant,NONE,/Constant_648_output_0,UNKNOWN,NONE
2923,/Constant_649,Constant,NONE,/Constant_649_output_0,UNKNOWN,NONE
2924,/Unsqueeze_275,Unsqueeze,/Cast_78_output_0;/Constant_649_output_0,/Unsqueeze_275_output_0,UNKNOWN,NONE
2925,/Constant_650,Constant,NONE,/Constant_650_output_0,UNKNOWN,NONE
2926,/Constant_651,Constant,NONE,/Constant_651_output_0,UNKNOWN,NONE
