layer_id,layer_name,layer_type,metadata,input_tensors,output_tensors,precision,tactic_name
420,__myl_FcCasAdd_myl0_420,fusion,[ONNX Layer: /o_proj_16/MatMul];[ONNX Layer: /o_proj_16/MatMul__a_dequant];[ONNX Layer: /o_proj_16/MatMul__a_quant];[ONNX Layer: /o_proj_16/MatMul__w_dequant];[ONNX Layer: /Add_66],"[{""name"":""hidden_l15"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye574592_q8"",""shape"":[1,1,2048],""precision"":""Int8""},{""name"":""__mye622714dconst"",""shape"":[1,2048,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3084"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
421,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_421,kgen,[ONNX Layer: /post_attention_layernorm_16/Pow];[ONNX Layer: /post_attention_layernorm_16/ReduceMean];[ONNX Layer: /post_attention_layernorm_16/Add];[ONNX Layer: /post_attention_layernorm_16/Div];[ONNX Layer: /post_attention_layernorm_16/Sqrt];[ONNX Layer: /post_attention_layernorm_16/Mul];[ONNX Layer: /post_attention_layernorm_16/Mul_1];[ONNX Layer: /gate_proj_16/MatMul__a_quant],"[{""name"":""stack_layers_16_post_attention_layernorm_weight _ ONNXTRT_Broadcast_4804_constantHalf"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3084"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3084"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3084"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3086"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3085"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half;Half|outputs=Int8;Half,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x9b99130746ee47ec2d15b111319f425e
422,/up_proj_16/MatMul_myl0_422,gemm,[ONNX Layer: /up_proj_16/MatMul],"[{""name"":""__myln_k_arg__bb1_3085"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye622719dconst"",""shape"":[1,1024,3072],""precision"":""Half""},{""name"":""__mye569659/up_proj_16/MatMul_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye569660/up_proj_16/MatMul_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_3087"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
423,__myl_FcCasNegExpAddDivMulMul_myl0_423,fusion,[ONNX Layer: /gate_proj_16/MatMul];[ONNX Layer: /gate_proj_16/MatMul__a_dequant];[ONNX Layer: /gate_proj_16/MatMul__a_quant];[ONNX Layer: /gate_proj_16/MatMul__w_dequant];[ONNX Layer: /Mul_152];[ONNX Layer: /Mul_153];[ONNX Layer: /Sigmoid_16],"[{""name"":""__myln_k_arg__bb1_3087"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3086"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye622724dconst"",""shape"":[1,1024,3072],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3088"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
424,__myl_FcAdd_myl0_424,fusion,[ONNX Layer: /down_proj_16/MatMul];[ONNX Layer: /Add_67],"[{""name"":""__myln_k_arg__bb1_3084"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3088"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""onnx__MatMul_8140 _ ONNXTRT_Broadcast_4813_constantHalf"",""shape"":[1,3072,1024],""precision"":""Half""}]","[{""name"":""hidden_l16"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
425,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_425,kgen,[ONNX Layer: /q_proj_17/MatMul__a_quant];[ONNX Layer: /k_proj_17/MatMul__a_quant];[ONNX Layer: /v_proj_17/MatMul__a_quant];[ONNX Layer: /input_layernorm_17/Mul];[ONNX Layer: /input_layernorm_17/Sqrt];[ONNX Layer: /input_layernorm_17/Div];[ONNX Layer: /input_layernorm_17/Add];[ONNX Layer: /input_layernorm_17/ReduceMean];[ONNX Layer: /input_layernorm_17/Pow],"[{""name"":""hidden_l16"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l16"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l16"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye610540_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye610567_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye610594_dconst"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3092"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3091"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3090"",""shape"":[1,1,1024],""precision"":""Int8""}]",inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
426,__mye677090_myl0_426,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
427,__mye677092_myl0_427,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
428,__myl_FcCas_myl0_428,fusion,[ONNX Layer: /v_proj_17/MatMul];[ONNX Layer: /v_proj_17/MatMul__a_dequant];[ONNX Layer: /v_proj_17/MatMul__a_quant];[ONNX Layer: /v_proj_17/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3092"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye622729dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3093"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
429,__myl_ResConResRep_myl0_429,kgen,[ONNX Layer: /Reshape_138];[ONNX Layer: /Transpose_87];[ONNX Layer: /Unsqueeze_392];[ONNX Layer: /Expand_35];[ONNX Layer: /Concat_211],"[{""name"":""past_v17"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3093"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""proxy___mye673154"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye673199"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye673224"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622866"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622833"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622806"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622773"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622746"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye433789.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye433762.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye431462.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_v17"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""/Expand_35_output_0'.1"",""shape"":[1,8,2,-1,128],""precision"":""Half""}]",inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
430,__mye677100_myl0_430,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
431,__mye677094_myl0_431,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
432,__myl_FcCas_myl0_432,fusion,[ONNX Layer: /k_proj_17/MatMul];[ONNX Layer: /k_proj_17/MatMul__a_dequant];[ONNX Layer: /k_proj_17/MatMul__a_quant];[ONNX Layer: /k_proj_17/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3091"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye622887dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3096"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
433,__myl_ResMulMea_myl0_433,kgen,[ONNX Layer: /Reshape_137];[ONNX Layer: /k_norm_17/Pow];[ONNX Layer: /k_norm_17/ReduceMean],"[{""name"":""__myln_k_arg__bb1_3096"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3098"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3097"",""shape"":[1,1,8,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
434,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_434,kgen,[ONNX Layer: /k_norm_17/Add];[ONNX Layer: /k_norm_17/Sqrt];[ONNX Layer: /k_norm_17/Mul];[ONNX Layer: /k_norm_17/Mul_1];[ONNX Layer: /Transpose_86];[ONNX Layer: /Slice_70];[ONNX Layer: /Slice_71];[ONNX Layer: /Concat_209];[ONNX Layer: /Mul_157];[ONNX Layer: /Add_69];[ONNX Layer: /Mul_156];[ONNX Layer: /Unsqueeze_387];[ONNX Layer: /Reshape_140];[ONNX Layer: /Transpose_88];[ONNX Layer: /Expand_34];[ONNX Layer: /Concat_210];[ONNX Layer: /Neg_35];[ONNX Layer: /k_norm_17/Div],"[{""name"":""past_k17"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_17_self_attn_k_norm_weight _ ONNXTRT_Broadcast_4856_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3097"",""shape"":[1,1,8,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3098"",""shape"":[1,1,8,1],""precision"":""Half""},{""name"":""proxy___mye673306"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye673345"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye673370"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye623149"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye623122"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye623089"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye623062"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye623029"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622996"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622969"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622936"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye622909"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye433849.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye433822.1"",""shape"":[1],""precision"":""Int64""},{""name"":""__mye66752_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430790.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye430368.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""present_k17"",""shape"":[1,8,-1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_140 _ /Transpose_88_first_transpose_output.1"",""shape"":[1,16,128,-1],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
435,__mye677096_myl0_435,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
436,__myl_FcCas_myl0_436,fusion,[ONNX Layer: /q_proj_17/MatMul];[ONNX Layer: /q_proj_17/MatMul__a_dequant];[ONNX Layer: /q_proj_17/MatMul__a_quant];[ONNX Layer: /q_proj_17/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3090"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye622892dconst"",""shape"":[1,1024,2048],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3101"",""shape"":[1,1,2048],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
437,__myl_ResMulMea_myl0_437,kgen,[ONNX Layer: /Reshape_136];[ONNX Layer: /q_norm_17/Pow];[ONNX Layer: /q_norm_17/ReduceMean],"[{""name"":""__myln_k_arg__bb1_3101"",""shape"":[1,1,2048],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3103"",""shape"":[1,1,16,1],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3102"",""shape"":[1,1,16,128],""precision"":""Half""}]",inputs=Half|outputs=Half;Half,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
438,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_438,kgen,[ONNX Layer: /q_norm_17/Add];[ONNX Layer: /q_norm_17/Sqrt];[ONNX Layer: /q_norm_17/Mul];[ONNX Layer: /q_norm_17/Mul_1];[ONNX Layer: /Transpose_85];[ONNX Layer: /Slice_68];[ONNX Layer: /Slice_69];[ONNX Layer: /Concat_208];[ONNX Layer: /Mul_155];[ONNX Layer: /Add_68];[ONNX Layer: /Mul_154];[ONNX Layer: /Neg_34];[ONNX Layer: /q_norm_17/Div],"[{""name"":""__myln_k_arg__bb1_2685"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_2684"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""stack_layers_17_self_attn_q_norm_weight _ ONNXTRT_Broadcast_4838_constantHalf"",""shape"":[1,1,1,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3102"",""shape"":[1,1,16,128],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3103"",""shape"":[1,1,16,1],""precision"":""Half""}]","[{""name"":""/Add_68_output_0'.1"",""shape"":[1,16,1,128],""precision"":""Half""}]",inputs=Half;Half;Half;Half;Half|outputs=Half,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
439,__mye677098_myl0_439,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
440,/MatMul_34_myl0_440,gemm,[ONNX Layer: /MatMul_34],"[{""name"":""/Add_68_output_0'.1"",""shape"":[16,1,128],""precision"":""Half""},{""name"":""shuffle_output_/Reshape_140 _ /Transpose_88_first_transpose_output.1"",""shape"":[16,128,-1],""precision"":""Half""},{""name"":""__mye569733/MatMul_34_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye569734/MatMul_34_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__mye569730"",""shape"":[16,1,-1],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
441,__myl_MulMaxSubExpSumDivMul_myl0_441,kgen,[ONNX Layer: /Mul_160];[ONNX Layer: /Softmax_17],"[{""name"":""__mye569730"",""shape"":[1,16,1,-1],""precision"":""Half""},{""name"":""__mye66760_proxy.1"",""shape"":[1],""precision"":""Int64""},{""name"":""proxy___mye312316.1"",""shape"":[1],""precision"":""Int64""}]","[{""name"":""/Softmax_17_output'.1"",""shape"":[1,16,1,-1],""precision"":""Half""}]",inputs=Half;Int64;Int64|outputs=Half,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
442,__mye677102_myl0_442,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
443,/MatMul_35_myl0_443,gemm,[ONNX Layer: /MatMul_35],"[{""name"":""/Softmax_17_output'.1"",""shape"":[16,1,-1],""precision"":""Half""},{""name"":""/Expand_35_output_0'.1"",""shape"":[16,-1,128],""precision"":""Half""},{""name"":""__mye569754/MatMul_35_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye569755/MatMul_35_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_3107"",""shape"":[16,1,128],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
444,__myl_MulMinMaxRouCas_myl0_444,kgen,[ONNX Layer: /o_proj_17/MatMul__a_quant],"[{""name"":""__myln_k_arg__bb1_3107"",""shape"":[16,1,128],""precision"":""Half""}]","[{""name"":""__mye574598_q8"",""shape"":[16,1,128],""precision"":""Int8""}]",inputs=Half|outputs=Int8,__myl_MulMinMaxRouCas_0x46757e257e41ef1fb92716579e35a0d1
445,__myl_FcCasAdd_myl0_445,fusion,[ONNX Layer: /o_proj_17/MatMul];[ONNX Layer: /o_proj_17/MatMul__a_dequant];[ONNX Layer: /o_proj_17/MatMul__a_quant];[ONNX Layer: /o_proj_17/MatMul__w_dequant];[ONNX Layer: /Add_70],"[{""name"":""hidden_l16"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye574598_q8"",""shape"":[1,1,2048],""precision"":""Int8""},{""name"":""__mye623244dconst"",""shape"":[1,2048,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3109"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
446,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_446,kgen,[ONNX Layer: /post_attention_layernorm_17/Pow];[ONNX Layer: /post_attention_layernorm_17/ReduceMean];[ONNX Layer: /post_attention_layernorm_17/Add];[ONNX Layer: /post_attention_layernorm_17/Div];[ONNX Layer: /post_attention_layernorm_17/Sqrt];[ONNX Layer: /post_attention_layernorm_17/Mul];[ONNX Layer: /post_attention_layernorm_17/Mul_1];[ONNX Layer: /gate_proj_17/MatMul__a_quant],"[{""name"":""stack_layers_17_post_attention_layernorm_weight _ ONNXTRT_Broadcast_5087_constantHalf"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3109"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3109"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3109"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3111"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3110"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half;Half|outputs=Int8;Half,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x4119fc4c6529add99aa14081dbc16ecb
447,/up_proj_17/MatMul_myl0_447,gemm,[ONNX Layer: /up_proj_17/MatMul],"[{""name"":""__myln_k_arg__bb1_3110"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye623249dconst"",""shape"":[1,1024,3072],""precision"":""Half""},{""name"":""__mye569778/up_proj_17/MatMul_alpha"",""shape"":[1],""precision"":""Float""},{""name"":""__mye569779/up_proj_17/MatMul_beta"",""shape"":[1],""precision"":""Float""}]","[{""name"":""__myln_k_arg__bb1_3112"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Half;Float;Float|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
448,__myl_FcCasNegExpAddDivMulMul_myl0_448,fusion,[ONNX Layer: /gate_proj_17/MatMul];[ONNX Layer: /gate_proj_17/MatMul__a_dequant];[ONNX Layer: /gate_proj_17/MatMul__a_quant];[ONNX Layer: /gate_proj_17/MatMul__w_dequant];[ONNX Layer: /Mul_161];[ONNX Layer: /Mul_162];[ONNX Layer: /Sigmoid_17],"[{""name"":""__myln_k_arg__bb1_3112"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3111"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye623254dconst"",""shape"":[1,1024,3072],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3113"",""shape"":[1,1,3072],""precision"":""Half""}]",inputs=Half;Int8;Int8|outputs=Half,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
449,__myl_FcAdd_myl0_449,fusion,[ONNX Layer: /down_proj_17/MatMul];[ONNX Layer: /Add_71],"[{""name"":""__myln_k_arg__bb1_3109"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__myln_k_arg__bb1_3113"",""shape"":[1,1,3072],""precision"":""Half""},{""name"":""onnx__MatMul_8176 _ ONNXTRT_Broadcast_5096_constantHalf"",""shape"":[1,3072,1024],""precision"":""Half""}]","[{""name"":""hidden_l17"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Half;Half;Half|outputs=Half,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
450,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_450,kgen,[ONNX Layer: /q_proj_18/MatMul__a_quant];[ONNX Layer: /k_proj_18/MatMul__a_quant];[ONNX Layer: /v_proj_18/MatMul__a_quant];[ONNX Layer: /input_layernorm_18/Mul];[ONNX Layer: /input_layernorm_18/Sqrt];[ONNX Layer: /input_layernorm_18/Div];[ONNX Layer: /input_layernorm_18/Add];[ONNX Layer: /input_layernorm_18/ReduceMean];[ONNX Layer: /input_layernorm_18/Pow],"[{""name"":""hidden_l17"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l17"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""hidden_l17"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye610665_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye610692_dconst"",""shape"":[1,1,1024],""precision"":""Half""},{""name"":""__mye610719_dconst"",""shape"":[1,1,1024],""precision"":""Half""}]","[{""name"":""__myln_k_arg__bb1_3117"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3116"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__myln_k_arg__bb1_3115"",""shape"":[1,1,1024],""precision"":""Int8""}]",inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
451,__mye677104_myl0_451,signal,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
452,__mye677106_myl0_452,wait,,[],[],inputs=NONE|outputs=NONE,UNKNOWN
453,__myl_FcCas_myl0_453,fusion,[ONNX Layer: /v_proj_18/MatMul];[ONNX Layer: /v_proj_18/MatMul__a_dequant];[ONNX Layer: /v_proj_18/MatMul__a_quant];[ONNX Layer: /v_proj_18/MatMul__w_dequant],"[{""name"":""__myln_k_arg__bb1_3117"",""shape"":[1,1,1024],""precision"":""Int8""},{""name"":""__mye623259dconst"",""shape"":[1,1024,1024],""precision"":""Int8""}]","[{""name"":""__myln_k_arg__bb1_3118"",""shape"":[1,1,1024],""precision"":""Half""}]",inputs=Int8;Int8|outputs=Half,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
