layer_id,layer_name,layer_type,precision,input_shape,output_shape,tactic
670,__myl_FcCasAdd_myl0_670,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
671,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_671,kgen,inputs=Half;Half;Half;Half|outputs=Int8;Half,1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x2d193f06c4770a0b130c316a9152d3bb
672,/up_proj_26/MatMul_myl0_672,gemm,inputs=Half;Half;Float;Float|outputs=Half,1x1x1024;1x1024x3072;1;1,1x1x3072,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
673,__myl_FcCasNegExpAddDivMulMul_myl0_673,fusion,inputs=Half;Int8;Int8|outputs=Half,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
674,__myl_FcAdd_myl0_674,fusion,inputs=Half;Half;Half|outputs=Half,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
675,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_675,kgen,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024;1x1x1024;1x1x1024,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
676,__mye677230_myl0_676,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
677,__mye677232_myl0_677,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
678,__myl_FcCas_myl0_678,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
679,__myl_ResConResRep_myl0_679,kgen,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1024;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x8x2x-1x128,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1
680,__mye677240_myl0_680,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
681,__mye677234_myl0_681,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
682,__myl_FcCas_myl0_682,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x1024,1x1x1024,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
683,__myl_ResMulMea_myl0_683,kgen,inputs=Half|outputs=Half;Half,1x1x1024,1x1x8x1;1x1x8x128,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
684,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_684,kgen,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,1x8x-1x128;1x1x1x128;1x1x1x128;1x1x1x128;1x1x8x128;1x1x8x1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,1x8x-1x128;1x16x128x-1,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
685,__mye677236_myl0_685,signal,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
686,__myl_FcCas_myl0_686,fusion,inputs=Int8;Int8|outputs=Half,1x1x1024;1x1024x2048,1x1x2048,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic
687,__myl_ResMulMea_myl0_687,kgen,inputs=Half|outputs=Half;Half,1x1x2048,1x1x16x1;1x1x16x128,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
688,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_688,kgen,inputs=Half;Half;Half;Half;Half|outputs=Half,1x1x1x128;1x1x1x128;1x1x1x128;1x1x16x128;1x1x16x1,1x16x1x128,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
689,__mye677238_myl0_689,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
690,/MatMul_54_myl0_690,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x128;16x128x-1;1;1,16x1x-1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
691,__myl_MulMaxSubExpSumDivMul_myl0_691,kgen,inputs=Half;Int64;Int64|outputs=Half,1x16x1x-1;1;1,1x16x1x-1,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
692,__mye677242_myl0_692,wait,inputs=NONE|outputs=NONE,NONE,NONE,UNKNOWN
693,/MatMul_55_myl0_693,gemm,inputs=Half;Half;Float;Float|outputs=Half,16x1x-1;16x-1x128;1;1,16x1x128,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2
694,__myl_FcAdd_myl0_694,fusion,inputs=Half;Half;Half|outputs=Half,1x1x1024;1x1x2048;1x2048x1024,1x1x1024,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
695,__myl_MulMeaAddSqrDivMulMul_myl0_695,kgen,inputs=Half;Half;Half;Half|outputs=Half,1x1x1024;1x1x1024;1x1x1024;1x1x1024,1x1x1024,__myl_MulMeaAddSqrDivMulMul_0x8548fa9a57c713be1fdaa27c95458b99
696,/up_proj_27/MatMul_myl0_696,gemm,inputs=Half;Half;Float;Float|outputs=Half,1x1x1024;1x1024x3072;1;1,1x1x3072,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16
697,__myl_FcNegExpAddDivMulMul_myl0_697,fusion,inputs=Half;Half;Half|outputs=Half,1x1x3072;1x1x1024;1x1024x3072,1x1x3072,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
698,__myl_FcAdd_myl0_698,fusion,inputs=Half;Half;Half|outputs=Half,1x1x1024;1x1x3072;1x3072x1024,1x1x1024,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic
